expr;mon_ru;mon_lu;mon_rd;mon_ld;quant;cons_l;cons_r;compl
lambda a, b: (len(a) == 4 or len(b) != 5);0.007305793335306565;0.22166630808022125;0.0;0.949085051564265;1.0;0.6954081598973719;0.9696633321588403;2251.535141351533
lambda a, b: (len(a) == 4 or len(b) != 6);0.0011443589527737608;0.01521890523430236;0.0;0.939607095659677;1.0;0.6801597698222064;0.9626214295111336;2593.921872092338
lambda a, b: (len(a) == 4 or len(b) != 7);0.0014858886586047726;0.0234533783536488;0.0;0.9149511749121806;1.0;0.7063610428250411;0.9613032841545148;2550.096370557515
lambda a, b: (len(a) == 4 or len(b) != 8);0.0005560835475726389;0.046903274778366866;0.0;0.8709735443667389;1.0;0.7646733934250385;0.9710344803484465;2196.753264433004
lambda a, b: (len(a) == 4 or len(b) != 9);0.00016107055984615481;0.09705360830140652;0.0;0.8075604043011939;1.0;0.8237736274575903;0.9865142653662019;1511.9798029513945
lambda a, b: (len(a) == 4 or len(b) != 10);0.0;0.18276584631357518;1.0;0.7256752631553671;1.0;0.8713746681144761;1.0;619.0352091793752
lambda a, b: (len(a) == 4 or len(a) >= len(b));0.04361830660171451;0.06389974147350852;1.0;0.0;1.0;0.8767752732287671;0.8251508125170164;3763.5149443029277
lambda a, b: (len(a) == 4 or len(b) >= len(a));1.0;0.0706649385629119;0.0;0.9945840471776317;1.0;0.8898219491857223;0.866369026167904;1884.4965659973902
lambda a, b: (len(a) == 4 or len(b) >= 2);1.0;0.4029590747544063;0.0;0.7878437376247285;1.0;0.8038361171721706;0.9716100977274491;476.60232919120045
lambda a, b: (len(a) == 4 or len(b) >= 3);1.0;0.45144661397389974;0.0;0.8771268530117868;1.0;0.8058348805644432;0.9725323254907247;884.7273122342399
lambda a, b: (len(a) == 4 or len(b) >= 4);1.0;0.44597480562043745;0.0;0.9166450119084456;1.0;0.8059636908799271;0.9721005304577081;1364.0687352713667
lambda a, b: (len(a) == 4 or len(b) >= 5);1.0;0.38148976593397577;0.0;0.9314363212099188;1.0;0.8085863414321484;0.9682468329365232;1821.497407541082
lambda a, b: (len(a) == 4 or len(b) >= 6);1.0;0.2613938827391533;0.0;0.9308551625677971;1.0;0.817664786200182;0.9580132151975487;2237.8396721219005
lambda a, b: (len(a) == 4 or len(a) >= 7);1.0;0.06638772613073285;1.0;0.0;1.0;1.0;0.7081372645840731;1060.029318373532
lambda a, b: (len(a) == 4 or len(b) >= 7);1.0;0.12126564763299297;0.0;0.9144861552931719;1.0;0.8357724663388006;0.9356570490276082;2582.965496708632
lambda a, b: (len(a) == 4 or len(a) >= 8);1.0;0.05289260972972942;1.0;0.0;1.0;1.0;0.7219474633395255;1043.5947552979733
lambda a, b: (len(a) == 4 or len(b) >= 8);1.0;0.07176182671668285;0.0;0.8737225629543499;1.0;0.8671025806127668;0.891273907997788;2585.7045905545588
lambda a, b: (len(a) == 4 or len(a) >= 9);1.0;0.04814794252689625;1.0;0.0;1.0;1.0;0.7227475973371889;997.0301599172238
lambda a, b: (len(a) == 4 or len(b) >= 9);1.0;0.052372841944585025;0.0;0.806585729335902;1.0;0.9200290968220639;0.8155146170327899;2257.013329043386
lambda a, b: (len(a) == 4 or len(a) > len(b));0.08237252475055745;0.04117341294207111;1.0;0.007313471080384271;1.0;0.8926732570400779;0.8019233390538796;3886.7741673696173
lambda a, b: (len(a) == 4 or len(b) > len(a));1.0;0.08670360023316537;0.009524938382833192;0.9866863524426381;1.0;0.8836851834681886;0.8728795762861945;2300.838830578209
lambda a, b: (len(a) == 4 or len(a) <= 1);1.0;0.036209395275585865;1.0;0.7413630516989477;1.0;1.0;0.7230023833995178;931.2919076149893
lambda a, b: (len(a) == 4 or len(b) <= 1);0.4009026598521277;0.04492761766103215;1.0;0.7366454339035836;1.0;0.9940549480687245;0.727734691330887;1829.7146890788613
lambda a, b: (len(a) == 4 or len(b) <= 2);0.195585455408138;0.04489507516436231;1.0;0.7444164361109006;1.0;0.9714747272848367;0.7456322689035141;2626.7909982434553
lambda a, b: (len(a) == 4 or len(b) <= 3);0.0834438278314108;0.043842420436060014;1.0;0.7671021080343314;1.0;0.9201291525134913;0.7959751427717213;3191.044330504302
lambda a, b: (len(a) == 4 or len(b) <= 4);0.029134354530315876;0.03751275693774203;1.0;0.8031445364026313;1.0;0.8651924724627931;0.8643946819629604;3489.6055597102836
lambda a, b: (len(a) == 4 or len(b) <= 5);0.0072802599487671316;0.021797105082410395;1.0;0.8328509858657064;1.0;0.836558574651013;0.916474007927708;3448.519152021387
lambda a, b: (len(a) == 4 or len(b) <= 6);0.0058358956522567285;0.03416531139669721;1.0;0.8419465888586519;1.0;0.8312187827932688;0.9489831356252285;3067.7851074376117
lambda a, b: (len(a) == 4 or len(b) <= 7);0.0015248581993494437;0.059293652753329984;1.0;0.8269802902101583;1.0;0.838475507802839;0.9711922571945284;2435.0544290286043
lambda a, b: (len(a) == 4 or len(b) <= 8);0.00027075944394283624;0.10626788835063183;1.0;0.7879271317404883;1.0;0.8522402219728683;0.9880105762417293;1583.1962429454818
lambda a, b: (len(b) == 4 or len(a) == 5);0.04659514180949775;0.06890084345005498;0.8095145441672474;0.5917641426663953;1.0;0.8809787645205792;0.7684055758850523;3971.6860765933366
lambda a, b: (len(b) == 4 or len(a) == 6);0.08536894171917386;0.20376274008720996;0.8234811176001551;0.3464193537046323;1.0;0.9037592131580529;0.7339514146350781;3878.556885831838
lambda a, b: (len(b) == 4 or len(b) == 6);0.028944838144319807;1.0;0.43873176915895984;1.0;1.0;0.6258324441589547;1.0;961.4219399201802
lambda a, b: (len(b) == 4 or len(a) == 7);0.0819886171440356;0.44962281399506676;0.8328572045271153;0.13382591596079352;1.0;0.9034275451631341;0.7572273109357046;3637.5166273903114
lambda a, b: (len(b) == 4 or len(b) == 7);0.03471382908442855;1.0;0.17061520144142073;1.0;1.0;0.6137798199835458;1.0;914.8573445394306
lambda a, b: (len(b) == 4 or len(a) == 8);0.06534995704519464;0.7188839140219341;0.8293160809226118;0.030395137639578795;1.0;0.8721972423248722;0.8276061211977773;3097.9151397428027
lambda a, b: (len(b) == 4 or len(b) == 8);0.043254846973004524;1.0;0.03940218329576939;1.0;1.0;0.6594233696019138;1.0;843.6409045453433
lambda a, b: (len(b) == 4 or len(a) == 9);0.05167272122637989;0.9138800347224343;0.7945417630720466;0.003396971862133058;1.0;0.8078045419296216;0.912280119463004;2333.7079567293263
lambda a, b: (len(b) == 4 or len(b) == 9);0.04642342038594616;1.0;0.004431595638747066;1.0;1.0;0.7041086635119663;1.0;873.7709368505341
lambda a, b: (len(b) == 4 or len(a) == 10);0.04588304568472967;1.0;0.7503259879463368;0.0;1.0;0.7431959771832719;0.9792695490479422;1517.4579906432473
lambda a, b: (len(b) == 4 or len(b) == 10);0.04543857416982222;1.0;0.0;1.0;1.0;0.7210892584900468;1.0;898.4227814638721
lambda a, b: (len(b) == 4 or len(a) != 1);0.4128996453934841;0.3754737937977637;0.8040565535969704;0.0;1.0;0.9726595409847891;0.7947898777619493;495.77598611268553
lambda a, b: (len(b) == 4 or len(a) != 2);0.4643088590105361;0.1507971251286453;0.8974234429988455;0.0;1.0;0.9750522556023222;0.7825249880752736;942.2482829986951
lambda a, b: (len(b) == 4 or len(a) != 3);0.4547248051019823;0.059898680122559056;0.9344510886075824;0.0;1.0;0.9762116813338892;0.7594641261672598;1394.1987675765574
lambda a, b: (len(b) == 4 or len(a) != 5);0.22166630808022125;0.007305793335306565;0.949085051564265;0.0;1.0;0.9696633321588403;0.6954081598973719;2267.9697044270915
lambda a, b: (len(b) == 4 or len(a) != 6);0.01521890523430236;0.0011443589527737608;0.939607095659677;0.0;1.0;0.9626214295111336;0.6801597698222064;2610.356435167897
lambda a, b: (len(b) == 4 or len(a) != 7);0.0234533783536488;0.0014858886586047726;0.9149511749121806;0.0;1.0;0.9613032841545148;0.7063610428250411;2555.574558249368
lambda a, b: (len(b) == 4 or len(a) != 8);0.046903274778366866;0.0005560835475726389;0.8709735443667389;0.0;1.0;0.9710344803484465;0.7646733934250385;2199.492358278931
lambda a, b: (len(b) == 4 or len(a) != 9);0.09705360830140652;0.00016107055984615481;0.8075604043011939;0.0;1.0;0.9865142653662019;0.8237736274575903;1495.545239875836
lambda a, b: (len(b) == 4 or len(a) != 10);0.18276584631357518;0.0;0.7256752631553671;1.0;1.0;1.0;0.8713746681144761;616.2961153334488
lambda a, b: (len(b) == 4 or len(a) >= len(b));0.0706649385629119;1.0;0.9945840471776317;0.0;1.0;0.8663690261679042;0.8898219491857225;1881.7574721514638
lambda a, b: (len(b) == 4 or len(b) >= len(a));0.06389974147350852;0.04361830660171451;0.0;1.0;1.0;0.8251508125170155;0.8767752732287668;3747.080381227369
lambda a, b: (len(b) == 4 or len(a) >= 2);0.4029590747544063;1.0;0.7878437376247285;0.0;1.0;0.9716100977274491;0.8038361171721706;493.0368922667591
lambda a, b: (len(b) == 4 or len(a) >= 3);0.45144661397389974;1.0;0.8771268530117868;0.0;1.0;0.9725323254907247;0.8058348805644432;901.1618753097986
lambda a, b: (len(b) == 4 or len(a) >= 4);0.44597480562043745;1.0;0.9166450119084456;0.0;1.0;0.9721005304577081;0.8059636908799269;1391.4596737306313
lambda a, b: (len(b) == 4 or len(a) >= 5);0.38148976593397577;1.0;0.9314363212099188;0.0;1.0;0.9682468329365232;0.8085863414321488;1846.14925215442
lambda a, b: (len(b) == 4 or len(a) >= 6);0.2613938827391533;1.0;0.9308551625677971;0.0;1.0;0.9580132151975487;0.8176647862001821;2246.05695365968
lambda a, b: (len(b) == 4 or len(a) >= 7);0.12126564763299297;1.0;0.9144861552931719;0.0;1.0;0.9356570490276082;0.8357724663388009;2577.4873090167794
lambda a, b: (len(b) == 4 or len(b) >= 7);0.06638772613073285;1.0;0.0;1.0;1.0;0.7081372645840748;1.0;1007.9865353009297
lambda a, b: (len(b) == 4 or len(a) >= 8);0.07176182671668285;1.0;0.8737225629543499;0.0;1.0;0.891273907997788;0.8671025806127672;2547.3572767115884
lambda a, b: (len(b) == 4 or len(b) >= 8);0.05289260972972942;1.0;0.0;1.0;1.0;0.7219474633395293;1.0;994.2910660712975
lambda a, b: (len(b) == 4 or len(a) >= 9);0.052372841944585025;1.0;0.806585729335902;0.0;1.0;0.8155146170327899;0.9200290968220639;2188.5359828952246
lambda a, b: (len(b) == 4 or len(b) >= 9);0.04814794252689625;1.0;0.0;1.0;1.0;0.7227475973371886;1.0;950.4655645364745
lambda a, b: (len(b) == 4 or len(a) > len(b));0.08670360023316537;1.0;0.9866863524426381;0.009524938382833192;1.0;0.8728795762861945;0.8836851834681889;2303.5779244241353
lambda a, b: (len(b) == 4 or len(b) > len(a));0.04117341294207111;0.08237252475055745;0.007313471080384271;1.0;1.0;0.8019233390538791;0.8926732570400777;3853.9050412185
lambda a, b: (len(b) == 4 or len(a) <= 1);0.04492761766103215;0.4009026598521277;0.7366454339035836;1.0;1.0;0.727734691330887;0.9940549480687245;1807.80193831145
lambda a, b: (len(b) == 4 or len(b) <= 1);0.036209395275585865;1.0;0.7413630516989477;1.0;1.0;0.723002383399518;1.0;884.7273122342399
lambda a, b: (len(b) == 4 or len(a) <= 2);0.04489507516436231;0.195585455408138;0.7444164361109006;1.0;1.0;0.7456322689035141;0.9714747272848367;2610.356435167897
lambda a, b: (len(b) == 4 or len(a) <= 3);0.043842420436060014;0.0834438278314108;0.7671021080343314;1.0;1.0;0.7959751427717213;0.9201291525134913;3182.8270489665224
lambda a, b: (len(b) == 4 or len(a) <= 4);0.03751275693774203;0.029134354530315876;0.8031445364026313;1.0;1.0;0.8643946819629604;0.8651924724627926;3481.3882781725047
lambda a, b: (len(b) == 4 or len(a) <= 5);0.021797105082410395;0.0072802599487671316;0.8328509858657064;1.0;1.0;0.916474007927708;0.8365585746510129;3445.7800581754605
lambda a, b: (len(b) == 4 or len(a) <= 6);0.03416531139669721;0.0058358956522567285;0.8419465888586519;1.0;1.0;0.9489831356252285;0.8312187827932686;3062.3069197457594
lambda a, b: (len(b) == 4 or len(a) <= 7);0.059293652753329984;0.0015248581993494437;0.8269802902101583;1.0;1.0;0.9711922571945284;0.8384755078028387;2426.837147490825
lambda a, b: (len(b) == 4 or len(a) <= 8);0.10626788835063183;0.00027075944394283624;0.7879271317404883;1.0;1.0;0.9880105762417293;0.8522402219728683;1566.7616798699232
lambda a, b: (len(a) == 5 or len(b) == 5);0.09077787338660359;0.09077787338660359;0.6078838546652678;0.6078838546652678;1.0;0.8165776872158448;0.8165776872158448;4081.2498304303945
lambda a, b: (len(a) == 5 or len(b) == 6);0.22474628735016355;0.09773991200689525;0.35367550004682147;0.6258621985249024;1.0;0.7821460118544016;0.8437702323580729;4075.7716427385417
lambda a, b: (len(a) == 5 or len(a) == 7);1.0;0.10413068002445303;1.0;0.21561792595277085;1.0;1.0;0.5900625375126607;983.3346906875918
lambda a, b: (len(a) == 5 or len(b) == 7);0.47584794396113217;0.08737155925416962;0.13871839925655005;0.6491808468209851;1.0;0.800590511665116;0.8350795941316694;3831.9922904510886
lambda a, b: (len(a) == 5 or len(a) == 8);1.0;0.08794234957616087;1.0;0.04925507712298516;1.0;1.0;0.6144420883151369;912.1182506935043
lambda a, b: (len(a) == 5 or len(b) == 8);0.743674987711977;0.07212586616708261;0.03333677571434113;0.6498115318152768;1.0;0.8623603072212944;0.7914853718707808;3275.9562397280215
lambda a, b: (len(a) == 5 or len(a) == 9);1.0;0.07335596260911637;1.0;0.0056483253038532855;1.0;1.0;0.6580087748574017;912.1182506935043
lambda a, b: (len(a) == 5 or len(b) == 9);0.9292283022586556;0.06552960891800841;0.004072040527562937;0.6119736850430173;1.0;0.9355111570161045;0.7333414239486916;2511.749056714545
lambda a, b: (len(a) == 5 or len(a) == 10);1.0;0.0666687452784831;1.0;0.0;1.0;1.0;0.6797992627963259;912.1182506935043
lambda a, b: (len(a) == 5 or len(b) == 10);1.0;0.06492867745112996;0.0;0.5748378260532283;1.0;0.985953848801002;0.69424402676637;1668.1081521692015
lambda a, b: (len(a) == 5 or len(a) != len(b));0.0027560647452918863;0.0027560647452918863;5.619787910671192e-05;5.619787910671192e-05;1.0;0.7501754190327888;0.7501754190327888;2791.136628999042
lambda a, b: (len(a) == 5 or len(b) != 1);0.37397803793840656;0.41215378387372636;0.0;0.7029088651333446;1.0;0.7951371834002713;0.9667865462200188;501.25417380453837
lambda a, b: (len(a) == 5 or len(b) != 2);0.14885219350411805;0.3944171379262008;0.0;0.8119310015201203;1.0;0.786577884910165;0.963318676686795;1016.203816838709
lambda a, b: (len(a) == 5 or len(b) != 3);0.057611365267935866;0.3329935670336136;0.0;0.8586210967257758;1.0;0.7679834897487243;0.9584085902831152;1602.369899866967
lambda a, b: (len(a) == 5 or len(b) != 4);0.019855980953563557;0.21130195175763433;0.0;0.8714191956730188;1.0;0.7425864606700384;0.948764965411723;2196.753264433004
lambda a, b: (len(a) == 5 or len(b) != 6);0.0043034372758146144;0.06480811059446634;0.0;0.8140009980845492;1.0;0.7045418395646401;0.9221971676527115;2944.525884370922
lambda a, b: (len(a) == 5 or len(b) != 7);0.0017114040341995596;0.10337184566170021;0.0;0.7391002266341815;1.0;0.7241754136389817;0.9297627441674835;2810.310285920527
lambda a, b: (len(a) == 5 or len(b) != 8);0.0006360006374577232;0.1790596370363816;0.0;0.6453461780870783;1.0;0.7686066870480768;0.9554593388834087;2320.012487499694
lambda a, b: (len(a) == 5 or len(b) != 9);0.00017827069503961734;0.29583059466855444;0.0;0.54330094792443;1.0;0.8175343813414084;0.9826451856423942;1566.7616798699232
lambda a, b: (len(a) == 5 or len(b) != 10);0.0;0.4397932522107385;1.0;0.4397932522107385;1.0;0.8623635321130351;1.0;624.5133968712281
lambda a, b: (len(a) == 5 or len(a) >= len(b));0.13691079335113798;0.27539306184230417;1.0;0.0;1.0;0.9006600977502628;0.8081100672677614;3640.2557212362376
lambda a, b: (len(a) == 5 or len(b) >= len(a));1.0;0.03535253263158966;0.0;0.9762652780230459;1.0;0.9064503186934345;0.8502930773368137;2654.1819367027197
lambda a, b: (len(a) == 5 or len(b) >= 2);1.0;0.4108779898961765;0.0;0.6856979030599686;1.0;0.8041217340695423;0.9661544965029233;487.5587045749062
lambda a, b: (len(a) == 5 or len(b) >= 3);1.0;0.3935394412746631;0.0;0.7883476602022759;1.0;0.8095073268353012;0.9611941637543905;986.0737845335182
lambda a, b: (len(a) == 5 or len(b) >= 4);1.0;0.3395080876355794;0.0;0.8358666993373797;1.0;0.8136035814243598;0.9540545316763943;1580.4571490995556
lambda a, b: (len(a) == 5 or len(b) >= 5);1.0;0.2388480014514731;0.0;0.8490766559770212;1.0;0.8210039823972731;0.9404725912227173;2183.0577952033723
lambda a, b: (len(a) == 5 or len(b) >= 6);1.0;0.11547055248944593;0.0;0.8343867235206879;1.0;0.8332760826328416;0.91505778668096;2733.6156582345866
lambda a, b: (len(a) == 5 or len(b) >= 7);1.0;0.07835703378948056;0.0;0.7871756733590548;1.0;0.8529172018350363;0.8728269678799628;2941.786790524996
lambda a, b: (len(a) == 5 or len(a) >= 8);1.0;0.10777967333566019;1.0;0.0;1.0;1.0;0.6622814625734526;1035.377473760194
lambda a, b: (len(a) == 5 or len(b) >= 8);1.0;0.06727058487904303;0.0;0.707564750095645;1.0;0.886881205139955;0.8106497501066353;2821.2666613042325
lambda a, b: (len(a) == 5 or len(a) >= 9);1.0;0.07574824988601947;1.0;0.0;1.0;1.0;0.670733349360956;994.2910660712975
lambda a, b: (len(a) == 5 or len(b) >= 9);1.0;0.06472889305180174;0.0;0.6231652391404763;1.0;0.9395779706283778;0.7388976497561306;2385.7507398019284
lambda a, b: (len(a) == 5 or len(a) > len(b));0.11679092927946289;0.16810272669797643;1.0;0.005537568864627862;1.0;0.907418490111141;0.7702917109636208;3889.5132612155435
lambda a, b: (len(a) == 5 or len(b) > len(a));1.0;0.024633836051286218;0.0101844123200161;0.9473824382809239;1.0;0.9133942961425192;0.8407534536963602;3182.8270489665224
lambda a, b: (len(a) == 5 or len(a) <= 1);1.0;0.03717199058880871;1.0;0.5666193935163679;1.0;1.0;0.6833715359072189;983.3346906875918
lambda a, b: (len(a) == 5 or len(b) <= 1);0.44532997917388084;0.065309191179034;1.0;0.5646004459155785;1.0;0.99626252929409;0.6869885741540266;1873.5401906136844
lambda a, b: (len(a) == 5 or len(a) <= 2);1.0;0.019703239476970724;1.0;0.583717068992055;1.0;1.0;0.680387938257798;1024.4210983764883
lambda a, b: (len(a) == 5 or len(b) <= 2);0.21309961962811164;0.06516372697683892;1.0;0.5686274747421681;1.0;0.9819704225693733;0.6973876654469486;2706.224719775322
lambda a, b: (len(a) == 5 or len(b) <= 3);0.08439683785925223;0.06483348638150666;1.0;0.5808850621893589;1.0;0.945690283323;0.7315923718496584;3317.042647416918
lambda a, b: (len(a) == 5 or len(b) <= 4);0.030097688160473313;0.06656254270380846;1.0;0.6031119620065188;1.0;0.8967051868709567;0.7946593753285147;3626.5602520066054
lambda a, b: (len(a) == 5 or len(b) <= 5);0.02134256746570007;0.08869891776766814;1.0;0.6214317885206015;1.0;0.8612816082743893;0.8629055905732119;3569.03928124215
lambda a, b: (len(a) == 5 or len(b) <= 6);0.006797270324336413;0.13173508606150064;1.0;0.6164630898124785;1.0;0.8451967653686608;0.9176884791336273;3174.609767428743
lambda a, b: (len(a) == 5 or len(b) <= 7);0.0017324960929395727;0.20483688469558836;1.0;0.581081511136256;1.0;0.8415527562019709;0.9576503144874068;2503.5317751767657
lambda a, b: (len(a) == 5 or len(b) <= 8);0.0002978389985298646;0.3107170868856063;1.0;0.5191704515292586;1.0;0.8468999500989846;0.9846593673358384;1616.0653690965992
lambda a, b: (len(b) == 5 or len(a) == 6);0.09773991200689525;0.22474628735016355;0.6258621985249024;0.35367550004682147;1.0;0.8437702323580729;0.7821460118544016;4073.0325488926155
lambda a, b: (len(b) == 5 or len(a) == 7);0.08737155925416962;0.47584794396113217;0.6491808468209851;0.13871839925655005;1.0;0.8350795941316694;0.800590511665116;3807.3404458377504
lambda a, b: (len(b) == 5 or len(b) == 7);0.10413068002445303;1.0;0.21561792595277085;1.0;1.0;0.5900625375126602;1.0;936.7700953068422
lambda a, b: (len(b) == 5 or len(a) == 8);0.07212586616708261;0.743674987711977;0.6498115318152768;0.03333677571434113;1.0;0.7914853718707808;0.8623603072212944;3229.3916443472717
lambda a, b: (len(b) == 5 or len(b) == 8);0.08794234957616087;1.0;0.04925507712298516;1.0;1.0;0.6144420883151374;1.0;879.249124542387
lambda a, b: (len(b) == 5 or len(a) == 9);0.06552960891800841;0.9292283022586556;0.6119736850430173;0.004072040527562937;1.0;0.7333414239486916;0.9355111570161045;2432.315335182678
lambda a, b: (len(b) == 5 or len(b) == 9);0.07335596260911637;1.0;0.0056483253038532855;1.0;1.0;0.6580087748574017;1.0;879.249124542387
lambda a, b: (len(b) == 5 or len(a) == 10);0.06492867745112996;1.0;0.5748378260532283;0.0;1.0;0.69424402676637;0.985953848801002;1569.5007737158496
lambda a, b: (len(b) == 5 or len(b) == 10);0.0666687452784831;1.0;0.0;1.0;1.0;0.6797992627963259;1.0;881.9882183883134
lambda a, b: (len(b) == 5 or len(a) != 1);0.41215378387372636;0.37397803793840656;0.7029088651333446;0.0;1.0;0.9667865462200188;0.7951371834002713;506.73236149639126
lambda a, b: (len(b) == 5 or len(a) != 2);0.3944171379262008;0.14885219350411805;0.8119310015201203;0.0;1.0;0.963318676686795;0.786577884910165;1038.1165676061205
lambda a, b: (len(b) == 5 or len(a) != 3);0.3329935670336136;0.057611365267935866;0.8586210967257758;0.0;1.0;0.9584085902831152;0.7679834897487243;1618.8044629425256
lambda a, b: (len(b) == 5 or len(a) != 4);0.21130195175763433;0.019855980953563557;0.8714191956730188;0.0;1.0;0.948764965411723;0.7425864606700384;2213.187827508563
lambda a, b: (len(b) == 5 or len(a) != 6);0.06480811059446634;0.0043034372758146144;0.8140009980845492;0.0;1.0;0.9221971676527115;0.7045418395646401;2941.786790524996
lambda a, b: (len(b) == 5 or len(a) != 7);0.10337184566170021;0.0017114040341995596;0.7391002266341815;0.0;1.0;0.9297627441674835;0.7241754136389817;2799.353910536821
lambda a, b: (len(b) == 5 or len(a) != 8);0.1790596370363816;0.0006360006374577232;0.6453461780870783;0.0;1.0;0.9554593388834087;0.7686066870480768;2303.5779244241353
lambda a, b: (len(b) == 5 or len(a) != 9);0.29583059466855444;0.00017827069503961734;0.54330094792443;0.0;1.0;0.9826451856423942;0.8175343813414084;1544.8489291025116
lambda a, b: (len(b) == 5 or len(a) != 10);0.4397932522107385;0.0;0.4397932522107385;1.0;1.0;1.0;0.8623635321130351;619.0352091793752
lambda a, b: (len(b) == 5 or len(a) >= len(b));0.03535253263158966;1.0;0.9762652780230459;0.0;1.0;0.8502930773368138;0.9064503186934345;2640.4864674730875
lambda a, b: (len(b) == 5 or len(b) >= len(a));0.27539306184230417;0.13691079335113798;0.0;1.0;1.0;0.8081100672677606;0.9006600977502628;3615.6038766229
lambda a, b: (len(b) == 5 or len(a) >= 2);0.4108779898961765;1.0;0.6856979030599686;0.0;1.0;0.9661544965029233;0.8041217340695423;503.9932676504649
lambda a, b: (len(b) == 5 or len(a) >= 3);0.3935394412746631;1.0;0.7883476602022759;0.0;1.0;0.9611941637543905;0.8095073268353012;994.2910660712975
lambda a, b: (len(b) == 5 or len(a) >= 4);0.3395080876355794;1.0;0.8358666993373797;0.0;1.0;0.9540545316763943;0.8136035814243598;1596.8917121751142
lambda a, b: (len(b) == 5 or len(a) >= 5);0.2388480014514731;1.0;0.8490766559770212;0.0;1.0;0.9404725912227173;0.821003982397273;2207.70963981671
lambda a, b: (len(b) == 5 or len(a) >= 6);0.11547055248944593;1.0;0.8343867235206879;0.0;1.0;0.91505778668096;0.8332760826328416;2758.2675028479243
lambda a, b: (len(b) == 5 or len(a) >= 7);0.07835703378948056;1.0;0.7871756733590548;0.0;1.0;0.8728269678799628;0.8529172018350365;2939.0476966790693
lambda a, b: (len(b) == 5 or len(a) >= 8);0.06727058487904303;1.0;0.707564750095645;0.0;1.0;0.8106497501066353;0.8868812051399553;2788.397535153115
lambda a, b: (len(b) == 5 or len(b) >= 8);0.10777967333566019;1.0;0.0;1.0;1.0;0.6622814625734545;1.0;986.0737845335182
lambda a, b: (len(b) == 5 or len(a) >= 9);0.06472889305180174;1.0;0.6231652391404763;0.0;1.0;0.7388976497561306;0.9395779706283778;2314.5342998078413
lambda a, b: (len(b) == 5 or len(b) >= 9);0.07574824988601947;1.0;0.0;1.0;1.0;0.6707333493609571;1.0;950.4655645364745
lambda a, b: (len(b) == 5 or len(a) > len(b));0.024633836051286218;1.0;0.9473824382809239;0.0101844123200161;1.0;0.8407534536963602;0.9133942961425192;3174.609767428743
lambda a, b: (len(b) == 5 or len(b) > len(a));0.16810272669797643;0.11679092927946289;0.005537568864627862;1.0;1.0;0.7702917109636204;0.907418490111141;3873.078698139985
lambda a, b: (len(b) == 5 or len(a) <= 1);0.065309191179034;0.44532997917388084;0.5646004459155785;1.0;1.0;0.6869885741540266;0.99626252929409;1851.627439846273
lambda a, b: (len(b) == 5 or len(b) <= 1);0.03717199058880871;1.0;0.5666193935163679;1.0;1.0;0.6833715359072189;1.0;934.0310014609158
lambda a, b: (len(b) == 5 or len(a) <= 2);0.06516372697683892;0.21309961962811164;0.5686274747421681;1.0;1.0;0.6973876654469486;0.9819704225693733;2692.52925054569
lambda a, b: (len(b) == 5 or len(b) <= 2);0.019703239476970724;1.0;0.583717068992055;1.0;1.0;0.6803879382577979;1.0;975.1174091498124
lambda a, b: (len(b) == 5 or len(a) <= 3);0.06483348638150666;0.08439683785925223;0.5808850621893589;1.0;1.0;0.7315923718496584;0.9456902833229999;3308.8253658791386
lambda a, b: (len(b) == 5 or len(a) <= 4);0.06656254270380846;0.030097688160473313;0.6031119620065188;1.0;1.0;0.7946593753285147;0.8967051868709566;3612.8647827769737
lambda a, b: (len(b) == 5 or len(a) <= 5);0.08869891776766814;0.02134256746570007;0.6214317885206015;1.0;1.0;0.8629055905732119;0.8612816082743892;3549.865624320665
lambda a, b: (len(b) == 5 or len(a) <= 6);0.13173508606150064;0.006797270324336413;0.6164630898124785;1.0;1.0;0.9176884791336273;0.8451967653686607;3158.175204353184
lambda a, b: (len(b) == 5 or len(a) <= 7);0.20483688469558836;0.0017324960929395727;0.581081511136256;1.0;1.0;0.9576503144874068;0.8415527562019707;2481.619024409354
lambda a, b: (len(b) == 5 or len(a) <= 8);0.3107170868856063;0.0002978389985298646;0.5191704515292586;1.0;1.0;0.9846593673358384;0.8468999500989846;1599.6308060210404
lambda a, b: (len(a) == 6 or len(b) == 6);0.227052298228842;0.227052298228842;0.3755270119699068;0.3755270119699068;1.0;0.8032863562126396;0.8032863562126396;4053.85889197113
lambda a, b: (len(a) == 6 or len(b) == 7);0.47271351475968093;0.2023292383500923;0.1566070186688462;0.40721461871039544;1.0;0.8104602352640699;0.7829544992607209;3804.6013519918242
lambda a, b: (len(a) == 6 or len(a) == 8);1.0;0.27457258257445405;1.0;0.05961939431137153;1.0;1.0;0.6059486838624741;906.6400630016514
lambda a, b: (len(a) == 6 or len(b) == 8);0.7436550835291534;0.18088599905320224;0.040398181156034774;0.4077357498555224;1.0;0.8666040973120038;0.7382904905481282;3267.738958190242
lambda a, b: (len(a) == 6 or len(a) == 9);1.0;0.2105809087255749;1.0;0.006834172545236439;1.0;1.0;0.6330084765188466;887.4664060801663
lambda a, b: (len(a) == 6 or len(b) == 9);0.9316585030416384;0.1758175917232503;0.005212868781020563;0.373901468992635;1.0;0.9387639956826428;0.6935217424190869;2492.5753997930597
